original_index,0,1
0,0.2432450870513324,0.37001018939714114
1,0.8460897009864494,0.06796823083329934
2,0.7047453264523766,0.13194835896127513
4,0.24992029070199806,0.37516882024254594
5,0.17071004601618894,0.6319445571629043
6,0.612313639577917,0.2233339294692306
7,0.17730931849440562,0.5949713932936163
8,0.2665374589906188,0.18845656263146698
9,0.8272483450693727,0.07332962690818459
10,0.5989911211409491,0.13323275246858107
11,0.8013865495769645,0.0851480082297758
12,0.39154553500485356,0.22005048604824035
13,0.6298180484942404,0.08736209577363668
14,1.0,2.958990004746306e-309
15,1.0,2.92806554638881e-309
16,0.32256170252871835,0.24371141350125744
17,2.969170357041497e-309,1.0
18,0.10103212557083179,0.8422253191309964
19,0.25259863304959557,0.3989401317417458
20,0.0995557380303651,0.7353682149863104
21,0.31240627992138104,0.189909518471802
22,1.0,2.84322265230153e-309
24,3.094511180501745e-309,1.0
25,0.8155012578529824,0.11232379297783801
26,0.29472823584383445,0.2310782468190907
27,0.2577956132825155,0.23107313022876333
29,2.88739337948863e-309,1.0
30,0.8397435298414603,0.08049219022396761
32,0.12845537483991604,0.7434284825747723
34,0.40618717653855313,0.24533225245063492
36,0.8583246104638009,0.08438205657952544
37,1.0,3.39551549672649e-309
38,1.0,2.91181543172673e-309
39,0.24379172476955618,0.3306038192584996
40,0.7019195174231649,0.10164360041450429
41,0.05307114460879135,0.8822489663099019
42,0.12599227654119127,0.8643230945248318
43,0.9049411742372515,0.028683546834800604
44,0.7340167104140707,0.10814295231962417
45,0.3268671366242754,0.3106929527127249
46,0.7394939561883427,0.09661514719181298
47,1.0,2.998969493341667e-309
48,0.588054604186654,0.1436018525237239
49,0.7079890643247538,0.10547306599483028
50,0.21765498319374155,0.30263150816302037
52,0.37766007636296256,0.2574623927262493
53,0.42249240259932136,0.23622636059121094
54,0.350331186467159,0.2550093732529176
55,1.0,2.77492420465094e-309
56,0.9228831824400134,0.06724132361118236
57,0.8584230788073101,0.06370389892444284
58,0.4374291220934361,0.2584589759005545
59,0.41860736680001526,0.2232100473006839
60,0.4767490574670706,0.2260689847138686
61,0.17178374776620342,0.7115007800281602
62,0.44520883488585533,0.19677075674322098
63,0.06130452434857566,0.928605295947601
64,1.0,2.957697473422404e-309
65,0.09856003803635743,0.8991777754520909
66,0.2395167313016575,0.3485000285987833
67,0.06161915473206429,0.8782521036962443
68,0.19096523353268707,0.4300457950429315
69,0.06177614459500338,0.9119765431767785
70,3.202233592718064e-309,1.0
71,0.06582109174311634,0.9034462905155026
72,0.684113187565881,0.0743275875648162
73,0.25735811289981436,0.345732485924849
74,0.19045139810393205,0.5565246963781346
75,1.0,2.790607941266847e-309
76,0.03527222736478547,0.9355671423239661
78,0.18843048100670445,0.6791754217832491
79,0.7265832779521544,0.06152949268008323
81,1.0,2.88556789015883e-309
82,0.7298795986658587,0.08379437191114462
83,0.11662587142105893,0.6286088109123713
84,0.20965993450119577,0.597004423683791
85,0.08923041033150253,0.8243729640835276
86,0.40097009610890866,0.23090780215199636
87,0.5161011855420365,0.257059216627097
88,0.16308462573814558,0.6014111253380701
89,0.49428894372034327,0.2076991573909707
90,0.4829541000451929,0.26371629038827077
91,0.08596368767881465,0.7314108345527132
92,0.2618067723259061,0.18832875089080867
93,0.8584020331419477,0.06527360420311104
94,0.8412329875650157,0.07644806625659642
95,0.19074432428126925,0.5821748972952788
96,0.28670500506431296,0.3141682505993194
