original_index,0,1,2,3
0,0.0596682435831436,0.0,0.25241785979535286,0.0
1,0.05156428632740246,0.010177067693402502,0.0,0.053162153198261695
2,0.06548663715286847,0.0,0.0,0.008315781949276188
4,0.0,0.19810283498205902,0.0,0.0
5,0.0,0.0,0.029909108507431545,0.2048684570791533
6,0.00884879316957092,0.04353158769012564,0.01566604664862142,0.026489366935317418
7,0.0,0.05311907311661929,0.002281174851605155,0.31217826052538883
8,0.0,0.0,0.27737347818042823,0.0
9,0.10492414994343029,0.14648880958460955,0.01149304692142056,0.0
10,0.009027937440946475,0.03322241800430462,0.0,0.0
11,0.01206604541921721,0.01532642925041286,0.01373893148742001,0.005641392865797884
12,0.0,0.09176005135190436,0.0,0.0
13,0.05411005214397347,0.04942951564335897,0.02319515414934478,0.0
14,0.31264359952297344,0.0,0.0,0.022044294547735162
15,0.1561255570533515,0.05067931214613845,0.00836143941899882,0.0
16,0.0,0.0,0.028856206942683028,0.09153087821797896
17,0.0,0.01896505282774734,0.0,0.0
18,0.0,0.0,0.2880924278637997,0.0
19,0.09047105075458238,0.004389028571461542,0.027069148333571474,0.0018352322810266703
20,0.0,0.016586715004455882,0.0,0.00998461812300374
21,0.0,0.05616909556820785,0.013553547299198524,0.008268182166970735
22,0.10350448926027428,0.03645475619198534,0.027422502631529476,0.0
24,0.1923713515674724,0.0,0.005335130451416722,0.06589012846677068
25,0.10037264403847772,0.011630197909137737,0.054216125876414875,0.0
26,0.0,0.2638793671479161,0.0,0.0
27,0.0,0.06684217730990233,0.0,0.0
29,0.0,0.011874484178403866,0.049678130786243696,0.0
30,0.1385254895209659,0.07525329931301171,0.02239257539288749,0.0042652931940889765
32,0.0,0.10423583884247473,0.0,0.004413032985826666
34,0.006914260371086669,0.046660112499025665,0.17784576312576864,0.02129285823547526
36,0.0,0.11208486609786536,0.0,0.0
37,0.013781817517540658,0.055922061431571586,0.0,0.0
38,0.008349762135595065,0.010558630330425312,0.018705782315590006,0.04024173513031722
39,0.00574717131702928,0.04178349445194564,0.0282409609916213,0.0
40,0.0,0.1659074100842777,0.0,0.0
41,0.001914986559826276,0.10711921284032834,0.0,0.0
42,0.0,0.00029856066302571795,0.27632833983377597,0.21150363786407975
43,0.0,0.0,0.044721016006178005,0.0
44,0.0,0.07628762390683747,0.005734058604816062,0.0
45,0.0,0.17088686423845673,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.028668514174046714,0.012835162218437847,0.04982138058680197,0.0
48,0.028428218079614376,0.0,0.0,0.1473391334311519
49,0.011306205717247232,0.0,0.1840673943547642,0.007949586698194806
50,0.0,0.10974116032289863,0.0,0.0
52,0.0025165719081911087,0.14579557906327859,0.0,0.0
53,0.2508478706381158,0.07279079697316684,0.00773927397980731,0.0
54,0.20808012310542034,0.11278207897981696,0.031703371051983016,0.0
55,0.0,0.058608788187071756,0.07552984488293402,0.12624096059000975
56,0.056772754481286505,0.28310821861240654,0.0,0.0
57,0.008943127216860674,0.05324393653453318,0.0,0.0
58,0.0,0.0,0.31930546561978723,0.0158929975276215
59,0.007213256871046237,0.05039493506566568,0.003294835708125881,0.0405234934611754
60,0.1010862647927079,0.0,0.015823494440023664,0.055731508541739555
61,0.0,0.01699630343997692,0.05918543573945383,0.0324931824593524
62,0.030579998290177178,0.07493565725570198,0.19711176557235194,0.0
63,0.09502668259630336,0.015164928369135711,0.0,0.0
64,0.17361062144091705,0.08467739259876547,0.0,0.048442460205528365
65,0.009299652978494936,0.02520633858266496,0.07427360310112108,0.0313213723442132
66,0.06682669335282337,0.030570371842470186,0.020654287016000545,0.0
67,0.0,0.02071698390420839,0.014119662264505395,0.013574932911052004
68,0.004539943011171835,0.005711079508366232,0.0016739607753064256,0.0023831074013098688
69,0.0,0.0,0.5569173313353825,0.0
70,0.006334621100753871,0.00782828483675621,0.0,0.26118287285469727
71,0.011701919206676167,0.0038367855106274207,0.009461531018916884,0.030881783180826426
72,0.0,0.014901083700735607,0.0,0.23934787601679292
73,0.0,0.1959371495010728,0.008487141705833213,0.0
74,0.011910937972293407,0.12722280087728283,0.04789251681216979,0.026493256411210305
75,0.09237089284968815,0.03625696317307613,0.016841483867338202,0.11285837241248263
76,0.2292311902468396,0.0,0.0,0.0
78,0.0,0.0,0.23119692549402046,0.0
79,0.04386388476218995,0.1834049943912198,0.004368048873528272,0.0
81,0.33444480270725224,0.0,0.0,0.0
82,0.0005307731979213973,0.001673052949228357,0.16965539746731279,0.0026903891233026086
83,0.32163371055669854,0.0,0.0,0.0
84,0.0,0.1530709430053994,0.0,0.0
85,0.009607007890337796,0.002907753305043801,0.01485435388287969,0.0039045455629297893
86,0.03460099803325638,0.08229290482804716,0.0,0.0
87,0.13325890747261784,0.029381433904872887,0.035240500416331276,0.025555440697817726
88,0.02051873098444265,0.15503342504453535,0.0,0.02786551480879467
89,0.0020129248695024207,0.13362035992234492,0.0,0.05262178036970522
90,0.0790210488584008,0.11827509658889429,0.0,0.026391593827625077
91,0.0,0.0,0.0,0.0
92,0.05320583506863035,0.005466834775432128,0.0,0.0
93,0.0,0.0685927201685752,0.01419663575759871,0.031384123011611274
94,0.0,0.16136265349653522,0.0,0.0
95,0.1376114912280411,0.002132440583449352,0.0005413015898636681,0.020827542545277952
96,0.21360546782491574,0.07325953658294466,0.0,0.021076685323606518
97,0.0,0.2530372916990162,0.0,0.0
98,0.2882531906280441,0.0,0.0,0.0
99,0.13908038750941182,0.023207247202470332,0.013183945276700202,0.02441854642713121
100,0.08751694528636549,0.031962182847657124,5.7147127790046496e-05,0.004780440104087731
101,0.0,0.0,0.015283644053274039,0.024509902236466524
102,0.0,0.0,0.31496156966030925,0.0
103,0.007787301367651233,0.08436879578449841,0.0,0.0
104,0.0,0.04203230802113005,0.008734296727275812,0.0
105,0.0,0.08810321884745172,0.0,0.13386475413250437
106,0.0,0.1489604913054922,0.001455373758904722,0.0
107,0.0,0.0,0.24594193623713068,0.0
108,0.12162921124094253,0.0067863659598850655,0.06365618100876706,0.06946232331222384
109,0.10287860612708524,0.03700913465854865,0.009554686026983764,0.0
110,0.015316362689454147,0.018831617901903415,0.04926491163679262,0.000501654132845407
112,0.009293169479558258,0.09744177268682451,0.007032148142787643,9.757724386420536e-05
113,0.009797077763413913,0.0597925352004742,0.029272061718392507,0.03299054209822479
114,0.05588169670648572,0.16901901902645525,0.0,0.24519054712222552
115,0.010348293244722888,0.0636633763883153,0.021377947372985595,0.004179622411094818
116,0.0,0.199048522929091,0.0,0.0
117,0.005509754744142334,0.10937833558592935,0.11709843912416142,0.0
119,0.08284347017838609,0.19357471417904196,0.0,0.0
120,0.02352870790362742,0.08208593947696965,0.0037528324758823606,0.02330196809031719
121,0.0,0.0,0.0,0.33522068211507655
122,0.0,0.13370230347228124,0.036226296339967136,0.0
123,0.4067890873702406,0.0,0.0,0.0
124,0.06540318805308862,0.09012831573196017,0.05915047417050655,0.10021322396396772
125,0.005814794493534177,0.003996471578230694,0.00032319267035652705,0.0036681140434485253
126,0.0,0.26828789822658944,0.01528765069917183,0.0
127,0.03592408125717159,0.0,0.041908662575866104,0.0
128,0.04829295279738962,0.025966908831732916,0.0,0.0
129,0.0,0.0,0.055845886697085526,0.05307381934493981
130,0.0,0.003266736951526208,0.0,0.15407274192996992
131,0.0,0.14874107017489646,0.003869257518680235,0.0
132,0.04772798565686075,0.1323069792428504,0.0,0.007295844362293394
133,0.0,0.24459669227277483,0.02031232818936642,0.0
134,0.0,0.07591412716846131,0.0947812639627033,0.0
135,0.02141553013572929,0.0,0.035754497118264596,0.0
136,0.0015250211400274142,0.03076318105584689,0.02446619175639012,0.094044268060584
137,0.26753534814019847,0.012371722774617828,0.0,0.0
138,0.0,0.041399438164047675,0.0,0.04640588277360618
139,0.003728025521330678,0.05072472478598852,0.0,0.16356438123736414
140,0.11536977270952564,0.0,0.0,0.0
141,0.04748561329868157,0.0,0.021506968163043007,0.0033827307397158945
142,0.1267620785418846,0.03496295611850937,0.0,0.014687386019029539
143,0.0,0.07314133671431283,0.018920243333117447,0.06273904014867054
144,0.01661919688165404,0.0,0.14593509318653725,0.18800375284531767
145,0.04834976095312552,0.16065956629761144,0.0,0.0
146,0.006626241385995195,0.10059759561875893,0.004612131974376379,0.0024174608518273454
147,0.09713578257460409,0.10336612408635759,0.0,0.0
148,0.0,0.0,0.25464504986735376,0.25940702313901753
149,0.4191539366207341,0.0,0.0,0.0
150,0.00594837303639253,0.05493328514251446,0.0,0.0019745611336806
151,0.16453875825543682,0.0,0.012066285812558702,0.0
152,0.0,0.0,0.011902890259558215,0.3436526907358421
153,0.020092177836922957,0.13130732752175064,0.0,0.020660127791943775
154,0.01134570247861238,0.1408108166081542,0.0,0.0
155,0.0056617337587132124,0.013735414884555998,0.0003456912483090178,0.0
156,0.09812073357139986,0.021715882964364584,0.0052804980215032426,0.014463248367090103
157,0.17414891584082423,0.021872856103314704,0.021495953949402943,0.0
158,0.2349870077541651,0.0,0.0,0.0
159,0.0,0.1738060114698467,0.3853917399917361,0.0
160,0.0,0.21745919727714735,0.0,0.0
