original_index,0,1,2,3
0,0.21198513119917609,0.1953806772022708,0.15778612252431,0.1394387181236195
1,0.3052187624847735,0.10314291570511058,0.2944264571517039,0.11331180301670701
2,1.0,6.792863949976203e-309,9.938983352549217e-309,6.1551668657265e-309
4,0.11859916996779243,0.12181161792008321,0.5320166212025728,0.08025663286823435
5,1.0,7.18720761288316e-309,1.1047036067807716e-308,6.215417327181107e-309
6,0.15915486951237315,0.35308648022060446,0.18199297567962924,0.09005554945813532
7,0.15282922388849313,0.3230257204736532,0.16211184790149952,0.0877942517262448
8,0.14593591675925097,0.16707259467959965,0.14826801092513275,0.2545781341716832
9,0.33450106271141883,0.14624885690059802,0.1896081519799312,0.11337836726253486
10,0.39236407057952827,0.251317218469294,0.22461023272496422,0.12172505837972361
11,1.0,6.86948944274322e-309,9.765675488439505e-309,6.912239638247003e-309
12,0.2749674817481746,0.1623179628941448,0.16039164550198518,0.1376222786001769
13,0.19683476226634383,0.2563672946786046,0.18962267413651165,0.09410235089577411
14,1.0,6.909435602515863e-309,9.69581523449287e-309,6.51863818518698e-309
15,1.0,6.764182198119623e-309,9.572695993686107e-309,6.13026893063462e-309
16,1.1367151850563756e-308,1.0572332177859567e-308,1.0,1.077384225105775e-308
17,0.5841617038624339,0.09074619122549082,0.13933031245782115,0.06328567770880375
18,7.784298916835814e-309,1.0,9.922672392522955e-309,7.39353491440173e-309
19,0.32715071471702933,0.2434417118240279,0.19937417439181648,0.12212916517216603
20,0.40153922432716194,0.12028857831290747,0.22826862754889338,0.0881103416559699
21,0.36048497442930283,0.2436506078221044,0.1990296878342086,0.12772043727766397
22,0.6161792379514973,0.11264164031125343,0.18849006847538985,0.08268905326185946
24,0.5818585369883189,0.10416363774969749,0.1511895425704692,0.0925210679441354
25,0.8327103359455503,0.05228462448831579,0.0712891951418152,0.043715844424318674
26,0.09958171592121497,0.5027270478301757,0.10736151849086353,0.06834753567687388
27,0.6119621444904371,0.09935240065549945,0.17343775909989834,0.08815664219619941
29,0.6060355606626733,0.08110785679259457,0.12864255086190607,0.06971804495564295
30,1.0,6.99693242753957e-309,9.853689996091933e-309,6.868158915491874e-309
32,0.05086159317685999,0.05683658911857305,0.060992197652777025,0.6373017647675602
34,0.15535809803941542,0.5055581009913173,0.15529721676726488,0.1115711295531508
36,0.12311925573870687,0.45541527092072825,0.1440562140426008,0.11745070628924821
37,1.0,8.76984077494832e-309,1.2074711516895965e-308,6.177050823526726e-309
38,0.15010142139668234,0.5186319568002212,0.1505688280379205,0.10848233911632435
39,0.06450418878635264,0.0619418087775442,0.09229263900444824,0.5177407296099646
40,0.12947384376631552,0.5119108040264065,0.1535653845596584,0.08341186428534862
41,1.11761291984e-308,9.44776720003857e-309,1.0,9.149518442931897e-309
42,1.0,7.570612994711626e-309,9.65750840607996e-309,5.950614406737315e-309
43,0.7069920994347145,0.08381618790330254,0.1387485135286025,0.07044319913338043
44,1.0,6.992540456390893e-309,9.971728775590867e-309,6.550789489883573e-309
45,0.28940103022332214,0.13341842506111576,0.2674281140505631,0.11271655195225178
46,0.3422236240780356,0.14924775284555242,0.18913319501410492,0.10726440481003698
47,1.0,7.397303129283493e-309,1.02978842109841e-308,6.110903668461864e-309
48,0.1892138247290134,0.3373967199200952,0.18931349201048223,0.09996645779708961
49,0.17289416321167342,0.14362518869548802,0.22336187281138908,0.11574293303457608
50,0.14427155564143224,0.16846604533615525,0.150508967528046,0.2896327127282129
52,0.6834265803407439,0.09681566745069017,0.13181328258379382,0.0879444696247721
53,0.5350881724655507,0.131116165222432,0.21174996673785224,0.10803564351440897
54,1.0,7.12316950568688e-309,9.76939888995396e-309,5.9511561598123e-309
55,0.06165213389292644,0.05510621764773399,0.8135374044171277,0.057850757239953386
56,7.085076015303816e-309,7.251598204830066e-309,9.70001303249013e-309,1.0
57,0.43764650765896496,0.21690636795115498,0.20741653544198121,0.12804716910140893
58,0.7980712142771929,0.06596213074007794,0.083092334323187,0.05287432065954214
59,0.15451435864825575,0.3107982320938599,0.1899267519296769,0.12188980497611994
60,0.8386566360344406,0.048662349201345025,0.06850199632002305,0.0441790184441913
61,0.43214277644965116,0.21302570337251905,0.21186209997216346,0.11246494531048148
62,0.1347048826941774,0.17872435534106199,0.1428606538884851,0.2407014621726649
63,1.0,6.919536274254907e-309,9.398701922963353e-309,6.077028072778783e-309
64,0.13948926247796048,0.5451901828330993,0.14143460564649915,0.10167049439358948
65,0.3014819022783945,0.10251558733475288,0.13573078497790994,0.07841407806136545
66,0.11071122764780343,0.139216643982836,0.11953409984703862,0.2566468002698855
67,0.11783144793386942,0.5222636857943653,0.12514838053454452,0.09232456910850015
68,0.21403280784677106,0.3066084943685282,0.21599705011801987,0.10485661230980753
69,1.2462697850426307e-308,1.0357673682805146e-308,1.0,1.042385009353439e-308
70,0.16308706489176156,0.11043087549507256,0.5008671509412042,0.10610713393262744
71,0.13971572901149204,0.17618742529997644,0.14290080608773562,0.22930873267488938
72,0.17061388145277,0.3305189107444086,0.17617761779654847,0.10210966977582302
73,7.01319592307966e-309,7.218285820123297e-309,9.35717849973469e-309,1.0
74,0.5820400927838826,0.0982288938613592,0.14563990355722717,0.09042568239004337
75,8.15351739141477e-309,1.0,9.340202622213047e-309,6.39581221667246e-309
76,0.20210075329266772,0.2613878943277452,0.18023763603976298,0.09320079831705834
78,0.17369691790723876,0.3629723020722437,0.1645379958100168,0.09393113838028416
79,0.6660107763571909,0.11687443540643588,0.13321909425916303,0.0838956939772102
81,0.047835545843089425,0.05248432917792835,0.05622337950693826,0.5978119876264198
82,0.116907810879133,0.3658768532302269,0.1411475234374764,0.13430220331857626
83,1.13089000529649e-308,1.043390823856604e-308,1.0,1.1238754437717585e-308
84,0.7010724736606729,0.08529500611681798,0.13123682454264307,0.08136908791963796
85,0.14357854849566815,0.2891266099980144,0.1571341728366196,0.18334164726944738
86,0.27580540012470234,0.17795162988726984,0.17352664877819934,0.16219518971247093
87,0.5622783996570907,0.15144021513526512,0.17030104137129243,0.10599692398986164
88,1.0,6.60922295356749e-309,9.480665312152824e-309,6.592625268423644e-309
89,0.14482057378636015,0.1609939303198745,0.18685819249027097,0.11670686944268704
90,0.09020936165898236,0.5751271712843774,0.09732961492378978,0.06483510085440711
91,1.0,7.47461596826796e-309,9.680981483359123e-309,5.95915329774458e-309
92,0.7349245259871532,0.06862997004762815,0.10379394127901583,0.05905796156116846
93,0.1041568418656601,0.12923889568284447,0.49672256120497227,0.07921810700453831
94,0.20638927644618946,0.28163026046484707,0.17837862342892347,0.11093754729072612
95,1.314423900513623e-308,9.67641717372089e-309,1.0,1.1130671088664075e-308
96,1.0,7.27032903886164e-309,1.004399668853399e-308,7.227522099396224e-309
97,0.47039875034733086,0.14546943140200294,0.19663905678108992,0.1146451997237346
98,0.4037978551289258,0.23297177629789828,0.21993913774370163,0.13330781098298417
99,1.0,7.800719386551e-309,1.193364375888914e-308,6.39392894733211e-309
100,0.35628774859694556,0.1789798802578312,0.22110345595406797,0.112056053283406
101,8.338994676600573e-309,1.0,1.0408319006816733e-308,7.23622586255207e-309
102,0.6244821722240936,0.11364002214655254,0.16302895764447722,0.09884884798487656
103,0.33414612458681586,0.0999424615093693,0.26497146809748545,0.10992899207587424
104,0.10683695252888788,0.5626967207073842,0.11945000814686181,0.07088377516955999
105,0.08192311381112649,0.06921502059299879,0.6937772932918269,0.0654385019311183
106,0.1484395109465628,0.107938316599293,0.48796260034416483,0.07826540346121577
107,0.17609844818492476,0.4385496390590656,0.16752930622804887,0.11795219565276886
