original_index,0,1,2
94,0.15017610663674158,0.1784138720388488,0.32045916153803905
95,5.20985803386846e-309,1.0,9.45101149660508e-309
96,0.1604937493116381,0.42111740673925774,0.3899972213028143
97,0.11709620179068692,0.24637978214645206,0.5229652473048553
98,0.156838123037322,0.2969679741565511,0.40337652406069013
99,1.0,4.59960647523545e-309,6.59592600065198e-309
100,8.41802290404475e-309,9.33948055932576e-309,1.0
101,0.7981742678748834,0.05755982309916784,0.07205065211081177
102,0.4162845512962223,0.10414678210815413,0.14198248616486675
103,0.15122857709016518,0.4749118850844609,0.29893811622514777
104,0.5767513175948122,0.11251494193061995,0.14362167349573549
105,0.06320590965660006,0.8078910733234588,0.11991892207978684
106,5.00164888689736e-309,1.0,9.268200491336846e-309
107,0.4479860959384115,0.13396601090773347,0.22834822155514994
108,0.3243081389611074,0.20440315930501254,0.3109558092893192
109,0.13029014444223572,0.24260335253808052,0.435022499652077
110,0.5461072678918145,0.08718982293788512,0.13009796359039966
112,0.15182512511855725,0.24274771115366572,0.38489879369953695
113,1.0,4.75286861806903e-309,6.08137127089512e-309
114,5.58580696310489e-309,1.0,9.0250989720068e-309
115,0.1561578932019091,0.41901593132075066,0.323257810507172
116,0.1508707570857531,0.5199092981353436,0.2797153490095861
117,1.0,4.66582026521222e-309,6.60595844954364e-309
119,7.90946913117538e-309,8.729087471300854e-309,1.0
120,0.14265756990876943,0.4743759570076178,0.29622065215737053
121,7.817627612707355e-309,1.10103180945852e-308,1.0
122,0.12205500601194998,0.25031701053729144,0.16817998674656975
123,0.06963453567724343,0.06551047618099876,0.7236794378197762
124,0.17369432488906256,0.2098851101423064,0.2610902203454926
125,5.178977236624107e-309,1.0,1.0870866780162013e-308
126,8.31202626744164e-309,8.631436016828894e-309,1.0
127,1.0,4.511048185167697e-309,6.31795463214306e-309
128,0.15287822945251078,0.17449538027664172,0.3189573100935988
129,1.0,4.777374502102134e-309,7.24600944002639e-309
130,0.07315154710731488,0.7126385850174105,0.10774279122478053
131,0.046601102844760746,0.8159787837177206,0.09494477642159262
132,0.15369715647607446,0.30189938161122026,0.4698880895880478
133,0.6051934304049515,0.127898320394044,0.14906801595702635
134,0.14958792172579694,0.24087301362978658,0.5040206233646364
135,0.7532594289666066,0.05263542061365203,0.07563915438879208
136,0.23767629486076816,0.24915520884987194,0.5117984792983021
137,0.6002944337370828,0.0865483804783226,0.13468008474799378
138,5.374672281638323e-309,1.0,9.10794416987946e-309
139,0.16490693911698534,0.31916985361521033,0.37607284796418666
140,1.0,4.45760123881693e-309,6.26207180311061e-309
141,5.250423401794155e-309,1.0,9.471153224386574e-309
142,0.07151731294188923,0.7926739553243469,0.1299677073944696
143,1.0,4.68565013355787e-309,6.740114738194827e-309
144,0.3635085282256964,0.1534098451349559,0.2933819550406426
145,5.51549085196656e-309,1.0,9.32229698407479e-309
146,0.07519293351992587,0.6273562075413899,0.16676372692539237
147,0.3681148844537069,0.16126446951909065,0.182446639802707
148,0.5413526179112663,0.09798392800783479,0.15876535926154756
149,0.16536802445300924,0.30012233871536353,0.37516786599265645
150,0.13589425634994728,0.25382431120496474,0.33791937864047167
151,1.0,4.51333621353212e-309,6.11820920020422e-309
152,0.1287021303151009,0.528176198324299,0.21610555605303702
153,0.12769073159750655,0.27093672910138106,0.17907251741502517
154,0.158123380477047,0.22394035461328266,0.43597816956290697
155,0.17095989801090172,0.1828652302331324,0.3524260151590095
156,0.07961196304948909,0.6333014095993854,0.1957679518205833
157,0.1795699095779364,0.3846241974520269,0.40741427032374683
158,0.1615056357704254,0.48447241849516604,0.3256303230881186
159,8.1317152889076e-309,8.728980016934064e-309,1.0
160,0.16470410648986275,0.3637721926853953,0.41407549895399065
161,0.1460558679213175,0.43259595477974805,0.3193687076870268
163,0.44508170776974226,0.12789450241719863,0.23732411821435412
164,0.43213113454973057,0.13157459733345303,0.24659459651811144
165,0.34513066006255644,0.14875746312166377,0.31641220521707486
166,0.3511714012808972,0.18793602596795306,0.34937930686500707
168,0.1810495262830073,0.19443055499280779,0.2687189873708945
169,0.12912376875718728,0.38928129677061346,0.20626098003064208
170,0.1154353306105543,0.5999241989691583,0.23927638724352784
171,1.0,4.51505781890762e-309,6.07555598555133e-309
172,0.6555819051498976,0.07167136695917822,0.09056383590001256
173,0.14838875270818108,0.29093631275537934,0.38834910522055455
174,0.18986410126672235,0.1862025249330979,0.4173262723027035
176,5.693536424603336e-309,1.0,8.981064079335197e-309
177,0.14326946362488838,0.2185815035867947,0.4808928524989699
178,0.292076376018993,0.22917339716605356,0.47682152637378494
179,5.549572660188844e-309,1.0,8.662349983547594e-309
180,5.470970566946815e-309,1.0,8.50046576807572e-309
181,0.08372814045101938,0.6218218613494146,0.1903077946599311
182,5.32249567232116e-309,1.0,9.809415007166564e-309
183,0.7665595866613509,0.04991318644418643,0.061252386951430475
184,0.22628675522025296,0.1697142413009298,0.17886829683682093
185,0.09776852379726184,0.44417011224685754,0.3181481814110266
186,1.0,4.60139689699151e-309,6.75186278571323e-309
187,0.30777033813631166,0.20049557246202687,0.29826074500781047
188,0.0966099615833607,0.3652939776383813,0.3133728526221104
189,0.0797952112984987,0.6001698754874907,0.15110484787106854
190,0.14335197560531476,0.47721441457110364,0.2774541402116738
191,5.182190481720813e-309,1.0,1.113505522086326e-308
192,0.10618919101732527,0.4984334419624596,0.235540669592883
193,0.4015580667844499,0.1180678000608276,0.1472235331326026
194,1.0,4.510733196248373e-309,6.380285436476765e-309
195,0.7514568148679139,0.05556591687860919,0.07779548054743715
196,0.29183108769710064,0.1461830885686116,0.2822058991099177
197,0.09707548856069756,0.22978018444694057,0.4275605784801847
198,5.36038972900652e-309,1.0,1.080282000497183e-308
199,0.3887185167630092,0.15160675665071374,0.2699750549875719
200,1.0,4.52452084216056e-309,6.03421788096026e-309
201,5.932351300260415e-309,1.115654451268016e-308,1.0
202,0.06180072826411346,0.6984084974930022,0.09564080935218676
203,0.08727379805610183,0.5462341425715102,0.16159533315885236
204,6.803438160290346e-309,9.53065530444557e-309,1.0
205,0.36758734217529376,0.11819693788578592,0.14424787430233493
206,0.5078070930700199,0.07548460443619033,0.09599745786282646
208,0.1291781339894026,0.25322132590846325,0.1815658153886287
209,0.07169100355253727,0.6726822977979505,0.1817240228000057
210,0.6694839676308314,0.06964801459049888,0.09265123066340832
211,0.1278927298437886,0.5127636784985327,0.21665350128682095
212,0.08330167986613267,0.6643363509754074,0.1501072587107222
213,0.1588522328786266,0.22935181518891679,0.26985280532845496
215,0.09788908616938209,0.1592000947687305,0.5328057673353783
217,1.0,4.87115923510748e-309,6.25557730978493e-309
218,0.798738474307663,0.08443971368218846,0.11400191000325102
219,0.1440795885489174,0.4203759557205778,0.2793875182650411
220,7.734434602966016e-309,8.145184640032467e-309,1.0
221,0.12384858344584859,0.3537590763705106,0.3081390275747286
222,0.15669962744422716,0.19274276741118213,0.47631169345231894
223,0.29718603946883465,0.17041023700583025,0.3427040519266301
224,0.36676818029974434,0.15281379871617587,0.29071834938537466
225,0.10517668643841076,0.6071680813736414,0.2524198430584965
226,0.12753442884291247,0.3107951069844775,0.18535058750333067
227,0.1430211681279522,0.5282266699350112,0.2641007014055547
228,0.18992765622587543,0.2541345783767809,0.24941756118312275
229,0.4737526526947396,0.10813090102994377,0.18914942026505757
230,1.0,4.507617688225853e-309,6.290320485105137e-309
231,0.07444299519581374,0.687765012217168,0.1688981003281062
232,0.12774728771708208,0.2844702067800656,0.33993079051572095
233,0.12067043233340936,0.24853523715405046,0.1636090245125939
234,1.0,4.758806325345204e-309,6.65783458709445e-309
235,0.3125778151302525,0.16238771493402346,0.33533479833701896
236,0.7910321695387325,0.061952427990923306,0.07839122139780093
237,0.12495963600097776,0.5230374561821745,0.24974817993792636
238,0.5245458598233481,0.09022597538739874,0.12679608038081516
239,0.11897914633114591,0.22340534609584023,0.15454756248043255
240,0.1620582924791717,0.4426050468420114,0.3254593558015284
