original_index,0,1,2,3,4,5,6,7
59,0.05213543213002874,0.069899876665023,0.08656067499177242,0.055086105824443184,0.07452469225942941,0.2937432373376113,0.056252196326542256,0.054891474233055876
60,0.3625135311944577,0.07904391930963686,0.05352208034409952,0.052555140787294195,0.07210998530274183,0.09128803004200876,0.07734840497003803,0.0721998210468491
61,0.06385464659406015,0.054118274315134385,0.09917584225719517,0.053672515689741296,0.05297681560036611,0.08436055404765425,0.10557411650945427,0.12382792009649445
62,0.05810185694469729,0.07368447007915226,0.06808126597567017,0.05919566907595739,0.10235856080504412,0.3358027173332493,0.05500160246978429,0.05002419689427399
63,1.0,1.47119857646748e-308,1.37961857593487e-308,1.481137906953759e-308,1.579399435736586e-308,1.640364835386594e-308,2.995352041893526e-308,2.251320716467037e-308
64,0.09465075543794531,0.12571469118865128,0.08044639434446131,0.0571001785011571,0.07598339227052056,0.1678024534505713,0.07483857454781923,0.08001413334217386
65,0.06783899569413238,0.03431185435193249,0.04821550169356951,0.03514143104103283,0.03294513304564426,0.04052109195504658,0.13009610418860598,0.33740894495310086
66,0.08965446886903121,0.035740028876882275,0.03370120392095427,0.03744428981709119,0.04586733845169716,0.042281199068256836,0.06576134950758741,0.047388478935878504
67,0.03597240057058144,0.03400177398623469,0.2951713019514714,0.05003911697362913,0.036924725644667186,0.046879283270300734,0.06647317258021608,0.08411948886551594
68,0.03773193426861272,0.02389736801102523,0.04569254142172055,0.04486189740708592,0.03324507528952109,0.03100837664022606,0.09392007107198845,0.06376244198467351
69,2.2979155978994667e-308,1.4649185052983076e-308,2.5700821486421076e-308,1.5693824706988385e-308,1.4017671868240526e-308,1.7243954410807585e-308,5.550499370017167e-308,1.0
70,0.034765549022779396,0.02121038723275195,0.04238459767297317,0.034341167696772666,0.024795291714536087,0.02686567644262571,0.07020487502433494,0.07064533051256268
71,0.033832630192545565,0.033853106283632216,0.5658196788510894,0.05196449566972174,0.038515831378947984,0.047946916834033494,0.06070245429666427,0.07198370470749978
72,0.05713694089952553,0.07210248487986333,0.03063186188818907,0.02771759209610372,0.04371197104105264,0.06691529737067907,0.03309388916949044,0.03323730493533397
73,1.673078818635688e-308,1.9040553946717627e-308,1.5593598565571514e-308,2.378761552449868e-308,1.0,2.5081342042853413e-308,1.478944740998514e-308,1.300802351406928e-308
74,0.04149502650024837,0.028447412849137307,0.0439403030340279,0.03739420671739929,0.038489307685760046,0.056169018129343835,0.05770148841415533,0.04375301292487932
75,0.09707282555021991,0.24853920442877342,0.06407429756330574,0.05697526562939395,0.10308367028535645,0.17668324725941284,0.06252453663166116,0.061950900708749417
76,2.327220118614252e-308,1.4207148755813407e-308,2.5948289002388646e-308,1.5903815224155374e-308,1.3846462556761347e-308,1.7160142561454995e-308,6.708992669770548e-308,1.0
78,2.250804091652077e-308,1.4746548787444777e-308,3.0751376129030296e-308,1.7762436035610956e-308,1.4927556022229726e-308,1.809469671626066e-308,6.856886043879008e-308,1.0
79,0.09879907973905654,0.11003612163457176,0.06400196652676707,0.05226983818644507,0.08417104589155727,0.19979715251574384,0.06864534920226804,0.06731460798132836
81,0.16176617351188616,0.11118825302856937,0.06075129030946032,0.05685282145799086,0.09064053325295775,0.13883553023135667,0.07347515298337878,0.06990283155796871
82,0.06601052364943244,0.07650050137603708,0.08947800070178231,0.05661443568949801,0.06878050282382098,0.24302205162425913,0.06842126111862523,0.06740214185468896
83,2.993501750636476e-308,1.351793786997541e-308,2.203914382240452e-308,1.8556749652221084e-308,1.556025375023317e-308,1.6724542835844645e-308,1.0,5.281296304742926e-308
84,0.45105480308922613,0.044018320334279194,0.045150399714973956,0.04857688011998368,0.04833124007801907,0.0498286168529041,0.11384383777306878,0.07701166257872107
85,1.2144732056237936e-308,1.28707470416466e-308,1.0,1.9605504959681704e-308,1.4602810451875016e-308,1.9154804570166633e-308,2.024558452402188e-308,2.2965370711063833e-308
86,0.36640657713548336,0.06094726456573161,0.05857898562159032,0.05856730209436666,0.06335731457654327,0.0744853142195011,0.11830729831568493,0.09531461639835936
87,0.06131155589752724,0.07185665117517855,0.06093478616372003,0.04516343232007281,0.06874954478995711,0.23733736592772608,0.05685828136639912,0.054507267776311784
88,0.17769724382031607,0.0674246751871614,0.0680149589475275,0.07689676529337372,0.08413655674635434,0.09495341042759832,0.105638614924584,0.08157373155200935
89,1.716191091420213e-308,2.6778242483279026e-308,2.0634201491239076e-308,1.613038592953981e-308,2.7873325367609985e-308,1.0,1.595562651298755e-308,1.524557582907081e-308
90,0.035756496815736886,0.03547372144752406,0.48656345550266245,0.05442800117766146,0.04108804167186085,0.05511367984782074,0.06401943430058009,0.07115157597266028
91,0.16757101684226347,0.09809259974758858,0.07240690595248918,0.06058452816673707,0.07717020782578511,0.1310822729788606,0.0930550049083641,0.09524077431277721
