original_index,0,1,2
64,1.0,4.38677126899228e-309,4.95626622598866e-309
65,0.09962802294583913,0.7522488097326011,0.08428083423208664
66,0.11850344101179165,0.14860552191479678,0.21136987668841972
67,0.058984206748791894,0.8313823916833822,0.0609582473729912
68,0.13101296396975068,0.2699059026849852,0.12304641724670513
69,0.0602079356900557,0.810148417268422,0.055218779270007075
70,4.7204300957652e-309,1.0,4.838079373080347e-309
71,0.03825183890589179,0.8681670422710266,0.03887205789102063
72,0.5529912419799977,0.07456558813501298,0.08647814570078972
73,0.16316489931472214,0.21111113265215223,0.18463936338696552
74,0.1274916319287985,0.33290716992215813,0.12424460767264829
75,0.7875832013577106,0.08299621815298185,0.105654432379342
76,0.07127748166681962,0.7320310202248953,0.06398700581975827
78,0.14044048439415785,0.546742616003604,0.11538860654396502
79,0.7916652574802279,0.05817173958355504,0.0600350939965661
81,0.8180542864140319,0.08448552497226607,0.09665639851272641
82,0.6303780059940672,0.08582458813808629,0.08029231884120497
83,0.1079718859479037,0.5752152101801483,0.08469263340187201
84,0.12937082994146695,0.29914775394601645,0.1409573120101783
85,0.0810652494287318,0.8247172665326327,0.08035981401271378
86,0.42047533246777175,0.2087847443376613,0.16723483616792548
87,0.33928996023722097,0.16975728694556685,0.23798252280991553
88,0.1290782277517867,0.40983809126093523,0.1320645961136855
89,0.3444875917588989,0.134293707486729,0.3204228440831947
90,0.32926173426150973,0.1661175481793695,0.34305830603371706
91,0.08053947979031643,0.7249063285253206,0.06753047321555658
92,0.13588404135637167,0.12636265763976665,0.10018654148128793
93,0.8122578313634828,0.04129330469923206,0.05730319042028787
94,0.6373002819271193,0.09378687016372829,0.1403771851736469
95,0.14983585462315827,0.43399444644579593,0.12190036196051987
96,0.16866540735818347,0.16030912252258528,0.17828238986771155
97,0.25796775995714044,0.20205273657047151,0.14651535188988452
98,0.7399953612859204,0.09705755723245049,0.11875643860961416
99,0.19316077227033776,0.23958896108231045,0.11040862486355503
100,0.6541675103510167,0.10318610694486274,0.13185483994617286
101,0.19267931598555094,0.10833734492986062,0.2747723249820872
102,0.7676015185709263,0.0791244521789973,0.09164878931729381
103,0.2526901464455676,0.25689309123901144,0.15740459844286686
104,0.05263239045313945,0.8230593104293972,0.045289379628603965
105,5.26221561208527e-309,4.36250071324022e-309,1.0
106,0.3045317525365263,0.15457412748200888,0.13993957269392493
107,0.41259536056830953,0.07596109210811121,0.08804693182843788
108,0.5653995656263635,0.08958123632704412,0.12531097641919145
109,1.0,4.85934581245586e-309,5.31269500418991e-309
110,0.16316100615459744,0.2377480498572928,0.09969838528829893
112,0.06676618645264555,0.04618151150812108,0.8488753030391407
113,0.2311661503789303,0.12428282833171778,0.31528435568239815
114,0.43373398048754475,0.15865241357746968,0.23374057682313257
115,0.1110857759055175,0.6631652746888878,0.08882422675161565
116,0.16888750503695202,0.1704455076588129,0.20158126656882902
117,0.2641261256891957,0.14834325221061007,0.18302973556881783
119,4.92764909258734e-309,1.0,4.59611961027337e-309
120,0.2527626369630882,0.18337750724304372,0.13744074920326407
121,4.61801376826558e-309,1.0,4.32550411851336e-309
122,4.90214956120982e-309,1.0,4.792549335927643e-309
123,1.0,4.325696819617084e-309,5.61615363676204e-309
124,0.3968223022593479,0.14233453120579007,0.1993018049403696
125,0.7491991052012075,0.07395083849170339,0.08038785261191443
126,5.77432969050641e-309,4.62828616585864e-309,1.0
127,0.14843200296801787,0.11811425617868831,0.09866959524865683
128,0.6216842302476512,0.08634313375650735,0.08429905344361531
129,6.19058583842252e-309,4.646453515502036e-309,1.0
130,0.11586419487841694,0.4755437868082736,0.10686541441385333
131,0.1436003069641993,0.5183313328965503,0.11531794006010977
132,0.14375664118163015,0.5103785020729361,0.14100924066428341
133,0.13294940132955782,0.13249846876891674,0.09885555233343474
134,5.143877699807827e-309,4.356857567986827e-309,1.0
135,4.60801966600789e-309,1.0,4.092851383652267e-309
136,0.07157464099387056,0.7900975096509645,0.0650392943115513
137,0.7784129143133641,0.07409668712731765,0.07488676574249332
138,0.7491629762167253,0.0665747326972401,0.06725727279164928
139,0.0775907817069872,0.6106807974632089,0.08036770148767093
140,0.11686152786927277,0.14606578763136333,0.14553132955120016
141,0.7928069075981642,0.03650416731093551,0.04178500662749059
142,0.14799559560970776,0.11883916586429005,0.10087064214323978
143,5.021195397753316e-309,1.0,4.23452258247423e-309
144,0.3480680038435715,0.16535137317003798,0.2420277898482701
145,0.13556130257639712,0.1474435040266957,0.2130331009162995
146,5.126702336971436e-309,1.0,4.54242460221038e-309
147,0.3188792768358839,0.1063027992669167,0.262571582272053
148,0.09790428156181932,0.6938039643713944,0.09118271139806923
149,0.25649980173499554,0.2585382363058812,0.15769437422363453
150,0.1975634653447556,0.4082425012709712,0.1441393948800601
151,1.0,4.37200099087633e-309,4.956761413967287e-309
152,0.1424265025523738,0.12647269791983135,0.09542981057704032
153,5.089996261524713e-309,1.0,4.779358798208167e-309
154,0.7624025525650525,0.06597751021660181,0.06892896775852593
155,5.219998862354575e-309,4.545282485812223e-309,1.0
156,1.0,4.313055855321596e-309,5.66415417879973e-309
157,0.5489593369803534,0.09903382392544705,0.1448004775001412
158,0.7840459358712275,0.060010761086979156,0.09245648431143025
159,0.09555521349198666,0.6149776059044076,0.08682731134508365
160,0.17743172272245672,0.20767464895342433,0.1748039019370092
161,0.09297717661127637,0.710695911439109,0.07868036678790628
163,0.23681380144069444,0.08732426561208691,0.23850889939505807
164,0.107449513365203,0.7618214530263564,0.10370842805043755
165,0.22946961116722062,0.1356389008112025,0.17605895877739794
