original_index,0,1,2
188,0.6862627914049493,0.11096987586228846,0.16393611030385827
189,0.5627700829730743,0.2116632489374227,0.18786922493761585
190,0.3591134598750669,0.25519545778966846,0.2658409404867302
191,0.29417327296860585,0.16046013526932457,0.423622836734135
192,0.4771832155891062,0.24398893981359057,0.23304381314358436
193,0.48977678797195817,0.25172164310892187,0.25850156891911985
194,0.4920816513020995,0.19135556811970583,0.3165627805781946
195,0.5035831234540332,0.24003478732526687,0.25638208922069994
196,0.7264216867575143,0.11722517421677686,0.15635313902570896
197,0.7806870849114212,0.121194297629376,0.09811861745920289
198,0.312602558273491,0.23528823802185939,0.3563103771080948
199,1.0,5.948753734575493e-309,6.853605217144497e-309
200,0.6200471016542185,0.1680709705953021,0.21188192775047934
201,0.8075297561059085,0.08719665855354297,0.10527358534054863
202,0.23297671806921677,0.1475423262230956,0.48830497716388793
203,0.6621920093863939,0.17678390058547058,0.16102409002813559
204,0.5278865234709906,0.1543563215028837,0.22409981473763352
205,8.62417441157225e-309,1.0,1.1814971521916264e-308
206,1.0,8.49137103953169e-309,6.653076513131966e-309
208,9.92431180808459e-309,1.213511700945666e-308,1.0
209,0.7766393594477985,0.08466436079079465,0.13869627976140692
210,0.7310424531011661,0.12475625554574755,0.09080773819638265
211,0.5757236557692498,0.12264143715772857,0.3016349070730216
212,0.688239190243739,0.09838139582073821,0.10377853211029145
213,0.8630232407294118,0.07015279914155598,0.053874223707723885
215,0.5609927932412265,0.21559586519316637,0.18321533698999784
217,8.98295236056052e-309,1.0,1.0877467513733544e-308
218,0.5558872799261962,0.2195058224483589,0.22460689762544492
219,1.0244619037139383e-308,1.1539533549143763e-308,1.0
220,0.7851577935160269,0.08483116058326927,0.1300110459007038
221,1.0,5.575771907645683e-309,9.59811499421887e-309
222,1.0,7.39541444512652e-309,6.396795050913944e-309
223,0.7526965103162354,0.10475078172711617,0.1425527079566483
224,0.7012291568858553,0.12832465018169187,0.10001590702712415
225,1.1207920487947795e-308,1.220825524316614e-308,1.0
226,1.262462148673073e-308,1.00443298265344e-308,1.0
227,1.0605523444873264e-308,1.141203034874287e-308,1.0
228,0.734547263670078,0.08440577975602907,0.18104695657389286
229,0.26978485580514877,0.23099063012201262,0.2559140815812749
230,0.5361955481839826,0.18204283378304917,0.1776635196027347
231,0.6683023885323404,0.132529788560249,0.19916782290741067
232,0.44626153608989744,0.16011088856874658,0.27188382031342134
233,0.45287449924435597,0.18529071674041317,0.17383452396186747
234,8.632782253528864e-309,1.0,1.042508750964601e-308
235,0.8643228711287464,0.0456531368461787,0.09002399202507491
236,1.0,7.606055843557874e-309,6.230274018046996e-309
237,0.3090925994031262,0.223468379549368,0.24381931911518406
238,0.45880859872833313,0.23870257494903385,0.25127850919577105
