0,1,2
0.619331559507239,0.17775757445141208,0.16098758076577063
1.0,3.81791143995651e-309,4.122322376983845e-309
1.015621078271682e-308,1.0,5.78556453791515e-309
0.09586255327023101,0.7486639376861388,0.15547350904363016
0.6469769750862562,0.1850168890069894,0.16800613590675445
5.628966901582196e-309,1.0,7.66049462100518e-309
5.73987940034942e-309,9.23597302227643e-309,1.0
0.17191176582654177,0.07071369534432555,0.08981974862420183
0.8344069448644891,0.09493459486397568,0.07065846027153537
1.0,3.99984627077602e-309,4.54347358159641e-309
0.22075903710204905,0.08353640695315244,0.05129043426684009
0.20681568982274978,0.08915118141610781,0.055213170889501395
1.0,4.606260887714837e-309,4.61200221941549e-309
1.0,4.708504411245593e-309,4.78446599024146e-309
0.9355322316438215,0.039521581870050844,0.024946186486127682
0.20030201041636636,0.5279362902071292,0.27176169937650446
5.386024099769273e-309,1.0,7.44753903431371e-309
1.0,4.65410192961691e-309,4.710842808274797e-309
6.53398795175346e-309,1.0,1.0098865080011864e-308
0.2027137493106419,0.43555985186345864,0.3269225089826621
0.809240054511591,0.0958389156336641,0.094921029854745
0.07245766315732237,0.09382703163049946,0.18378989378086732
0.892308790948373,0.0518981825305116,0.055793026521115376
0.7030988624639962,0.14828440362308826,0.1220007040512029
0.10360635906794588,0.29223789914812626,0.07098523118577392
0.13303861226232336,0.6573452248596892,0.2096161628779875
1.0,4.124371651529283e-309,4.28128521209969e-309
0.6548114015493088,0.2153822258120855,0.11662551418686481
0.10634369224252666,0.7683065060719838,0.12534980168548956
0.6775402364320626,0.15100723426929294,0.14344938457494708
0.708972265347724,0.15136877587630088,0.1396589587759751
1.0,3.749405049405255e-309,4.563873393463126e-309
0.2368052727854261,0.0750844694136113,0.0669823548410167
1.0,7.64217027380153e-309,6.13427722609757e-309
0.21335924864948874,0.45257017469096933,0.23153719594587163
5.622479705310055e-309,9.11647532347311e-309,1.0
0.5784488560551366,0.1954430059345307,0.175446108745232
1.0,7.68168706554503e-309,5.78535305374206e-309
0.14949392983192186,0.15198949429813638,0.05275196795965289
0.8815053017863781,0.056678343862560696,0.06181635435106121
1.0,3.705373485539997e-309,4.0543402532712e-309
0.7357925441992396,0.13459153291751713,0.12961592288324336
0.7526162538103185,0.12665904901229774,0.12072469717738388
0.1471794709771542,0.1984268253349803,0.06190727122990642
0.36401612252391496,0.0433055087439151,0.050353963910247136
1.0,4.27371483601891e-309,4.386608041966646e-309
0.06983075066898106,0.09414711835373801,0.35870955317190456
1.0,3.949307258718365e-309,4.808580773131167e-309
0.15466546700181447,0.738660742704179,0.08064468844294401
0.8438739351212308,0.0704625311371513,0.07591497032749074
1.0,8.81783931235913e-309,6.213960200979265e-309
0.10802138141203574,0.0668781776615557,0.07544596519845619
1.0,4.213179808238267e-309,4.786619017976065e-309
7.624481700778834e-309,1.0,1.044845189467648e-308
1.0,3.895319156922755e-309,4.410369431651083e-309
0.16007608843616727,0.6577603966325041,0.18216351493132882
0.197848919762791,0.06417743226484557,0.08239217162972448
0.08042916236328584,0.22452046715597543,0.12717640522937745
0.5970643726544023,0.14287580363927085,0.12821233893022316
0.07342975235430999,0.2473579871244476,0.09788131613734044
1.0,7.61152131045e-309,5.652827494982643e-309
5.45972123340011e-309,1.0,7.587897181438477e-309
0.13181295339126492,0.679163686067049,0.18902336054168598
0.8424381815134915,0.0914475867944248,0.06611423169208377
7.06835321625098e-309,1.0,1.067650148835828e-308
0.09156719314433986,0.8541533579704412,0.054279448885218934
0.7457889455768562,0.15410616659046092,0.10010488783268287
0.2594792442484209,0.08408871310987652,0.08820369348303682
0.05288752462160236,0.13505634485716592,0.19207616752144044
6.318736939257667e-309,1.0,7.90292727037817e-309
0.7212079003881414,0.13816760370708553,0.14062449590477305
0.8480831121354617,0.07432624883261746,0.07759063903192083
