0,1,2,3,4,5
0.46327104300322713,0.051124529832177155,0.07063543060844964,0.10919553410544783,0.16301058999301726,0.1138504653626067
0.07044906913766627,0.4480124504486614,0.07660209596272279,0.14911577579635352,0.08462822633532757,0.06366235336621971
0.08041410836476917,0.12235669388638613,0.0967222000064098,0.12669256319593025,0.13214555590965657,0.07489291791307534
0.05409124238304218,0.4398659538104975,0.05182783991247492,0.1095691761803939,0.05670420569723106,0.048119084067478224
0.10929126039277019,0.03953973474027861,0.09832151871577173,0.08074465238084316,0.20000772667424627,0.068255726855671
0.06810304664414042,0.4298037004544811,0.08135015446457686,0.10836152444145501,0.09136590306626374,0.07124070339191642
0.06922445064217014,0.04787130945855091,0.06027582249052748,0.09666228496652504,0.12924236822871818,0.05618266347656629
2.442135239312943e-308,1.09663362853679e-308,2.7389608739000546e-308,1.8744710896778527e-308,1.0,2.009525346994703e-308
0.16747896906626666,0.04403201034951807,0.0833864012413708,0.10002963643539396,0.1770812694823776,0.07858188626377209
0.10849623837443131,0.05771916261133349,0.07562437930077404,0.1201454707062678,0.18164573879350696,0.07747094163472369
1.784049515379935e-308,1.655765976095471e-308,1.2218826023083963e-308,1.0,1.5000657172618725e-308,1.043987841660966e-308
2.258263792666253e-308,1.0941742381979376e-308,2.0139878565998727e-308,1.689749014616412e-308,1.0,2.4017004146250915e-308
1.7015990734394767e-308,9.548520420854437e-309,9.992745953554707e-309,1.223180149669093e-308,1.573778377641473e-308,1.0
0.1025232271060442,0.06615390495672155,0.07607679525202171,0.5433553862151029,0.09915057031821059,0.058530819203316195
0.2270176277978753,0.0549683592024637,0.0741704848350326,0.17068659001555556,0.1225015168532673,0.09207689390983076
0.07524605266326294,0.08309828725299132,0.13057463388711785,0.10808881396604532,0.11980036416061395,0.08663569037395003
0.0710112601538153,0.5570018690944722,0.08107412392073582,0.11790507496559254,0.09085957986439709,0.07041988514558731
0.055917337041289664,0.040440364380974224,0.6459380764774978,0.05915415783963395,0.11031164996554013,0.05053258569665888
9.964637865376e-309,8.449425280753376e-309,1.0,1.1509238904674227e-308,1.711952816623271e-308,9.049128029329386e-309
0.4236380601487455,0.04422708862785837,0.048505382754222545,0.0901137288840546,0.08249055236049746,0.10522942988625672
0.23060532771050185,0.053108599476096204,0.0739236584763192,0.09494015324650124,0.1964109545144255,0.1543602343804586
0.054525610762616805,0.04295496616371413,0.5899350660329293,0.05605803836298677,0.11732688401213932,0.05376402390082981
0.061429325038017075,0.19318952076283932,0.06941944377094535,0.15669939991560866,0.0732957818148339,0.053927702044947824
0.4601309351144893,0.05492837156575955,0.0725241289351877,0.11128742952643231,0.14804176621372572,0.1185571325813485
1.736921262031196e-308,9.650859033291697e-309,1.011246757491148e-308,1.247457704537008e-308,1.593892299122998e-308,1.0
1.691434774557324e-308,1.0028734195507436e-308,1.0811585264113216e-308,1.276334211157634e-308,1.718763073607092e-308,1.0
