Topic,Count,Name,Representation,Representative_Docs
-1,53,-1_taste_good_art_like,"['taste', 'good', 'art', 'like', 'things', 'think', 'friend', 'people', 'great', 'music']","['The person I’m thinking of that has good taste is my mom. We have a similar preference to many things like clothes, makeup, foods, etc.  We like unique things that are uncommon, or that other people wouldn’t prefer.', ""Yes, I know several people who I think have great taste. My grandmothers come to mind, they were ladies to the T but also real women who exuded grace under extreme pressure, made it look so easy to manage home and hearth, raise several children successfully, I mean nobody wants to be the parent of a Jeffrey Dahmer right? The matriarchs of my family instilled in me the belief that I could be anything I wanted and how to be a lady while achieving my goals. I never heard a swear word from either of them, they didn't gossip, run the streets, stir up trouble or have their business aired around town. They were very much the type of women who were gracious, humble, grateful, intelligent, witty and just had this quality about them that is the essence of great taste."", ""Yes. They always have a strong sense of aesthetic concepts and utilizes layering of different elements  in order to create a unique sense of taste. Their taste is different from everyone else's but has a lot in common with experienced artists and craftspeople. They do not tend to like popular things, but rather what appeals to them personally. Other people usually like their aesthetic choices.""]"
0,75,0_good_taste_clothes_look,"['good', 'taste', 'clothes', 'look', 'friend', 'wife', 'think', 'home', 'things', 'style']","[""I think my friend has really good taste in fashion, I like his sense of style. I could wear what they wear and look good in them as well. I don't have to wear everything they wear, but either way I still think they have good taste."", 'My wife is having good taste, she get good clothes for me and for my family. We all are really like her good taste.', 'A friend of mine has very good taste in clothes. They wear things that fit their body and style, and they look great.']"
1,36,1_person_good_taste_things,"['person', 'good', 'taste', 'things', 'people', 'like', 'way', 'audience', 'really', 'time']","['Myself, and as conceited as it sounds, I truly believe I have good taste compared to most people. I say myself because I really have a an amazingly broad spectrum of things I like compared to most people. Even if there\'s something I dislike, I can find a way to appreciate it, I break down everything into deeper parts and go over it, so I really know what my taste is and why it\'s that way. I can relate to everyone, while being so different from everyone, and I think ""good taste"" features a wide variety of unrelated things you\'d like.', ""I think someone in then know who has been around with experience tends to have good taste. It is always depends a lot on a person character. What someone see as good taste, someone else won't. A person who goes out of their way to impress usually has good taste."", ""Really anyone who puts time into wanting to create something that speaks to and is generally perceived as 'good' by members of a specific audience. Taste is largely subjective, but also dependent upon the audience. So whereas one audience might perceive a MAGA hat as cheap and distasteful, another audience might look at it as extremely tasteful. If we're looking for a specific person here, I would say that Steve Jobs had good taste. He was able to create things that appealed to a lot of people such that they would use them, find them convenient, and pay money for them. I would call that tasteful in addition to successful.""]"
2,28,2_music_good_taste_think,"['music', 'good', 'taste', 'think', 'movies', 'enjoy', 'shows', 'enjoys', 'likes', 'son']","[""A friend of mine who doesn't like listening to metal music but who understands the value in it. He also understands the difficulty in performing and how there is a type of music for everyone. This is an example where I would completely disagree with their opinion, but that doesn't necessarily mean they have bad taste. They also enjoy other forms of music that I also enjoy."", 'Right now I can only think of my son. Of all the people I can recall, he is the only one with a taste similar to mine. Since I believe I have ""good taste"" I raised my son to enjoy the same types of movies and books that I enjoy. Of course, I didn\'t force it upon him, and at first, he found many of the movies boring, but gradually, over time he began to appreciate the type of art I enjoy.', 'I think they have good taste because they think ahead of time and research about products before they buy them. Another person who I think has good taste in music, enjoys similar music to me and dislikes some of the same.']"
3,22,3_taste_friend_good_best,"['taste', 'friend', 'good', 'best', 'things', 'think', 'lot', 'friends', 'close', 'home']","[""I think my best friend has good taste in art and food. They pay close attention to the subtle details that the artists put into their work and can appreciate the level of depth and details that the artist had. Also in food, while fine dining is not in itself good taste, I think my friend can appreciate unique flavor combinations that most people just hate while they haven't tried them first."", 'I think my best friend has good taste because we share the same interests and like the same things.', 'I think majority of my close friends have good taste, but especially my best friend. This is because we like the same things, therefore her taste is very similar to my taste.']"
4,10,4_obama_michelle_barack_musical,"['obama', 'michelle', 'barack', 'musical', 'president', 'does', 'preferences', 'based', 'money', 'good']","['If we are speaking of a famous person, Michelle Obama comes to mind. She is classy and wants to set a good example to other women. She is highly respected because of what she represents.', 'Michelle Obama has good taste.  Both in character and in works of art, books and poetry, and general preferences.  She has an appreciation for beauty and grace and for recognizing the efforts of others in their pursuits an work.  She recognizes art for what it represpents and aspirations it may bring forth', 'I think that former President Barack Obama has good taste.  I suspect this due to how he carries himself and based on how he seems to go out of his way to be respectful towards others.  I also got a glimpse of his musical preferences based on the many specials that he hosted at the White House. He definitely has good musical taste.']"
