original_index,0,1,2
0,0.5494679682162714,0.11182948089051749,0.14260414495597354
1,0.7588083450827937,0.0932127014058924,0.12713836100733078
2,0.7104609458040857,0.0855503561360546,0.12622840596310278
4,0.2615306335056925,0.3009177203196114,0.20233275840410084
5,5.516246644629686e-309,1.0,1.0122678429834644e-308
6,0.7552318349281679,0.07327077953446738,0.09582415186081722
7,5.116515526614857e-309,1.0,8.16121340743752e-309
8,6.09855523452504e-309,7.95245013909374e-309,1.0
9,0.30720341152815067,0.09873835637586595,0.16696113618036618
10,0.8272429366063325,0.08122276737486975,0.09153429601879769
11,1.0,3.21202014798124e-309,4.637649055881004e-309
12,0.41407568713329823,0.14031539521389663,0.14202333926383592
13,0.36777298348055826,0.13135499632213693,0.1351408407974437
14,0.8104569386036693,0.04724753068462139,0.073016199262251
15,1.0,3.739037892709875e-309,5.754579317687426e-309
16,0.6161522420657917,0.19202891703906616,0.19181884089514226
17,0.14473583380829133,0.45194938099472726,0.2718024732265322
18,4.989473494786156e-309,1.0,8.29787142306425e-309
19,0.8799162222261218,0.04710470711267955,0.07297907066119873
20,0.18264114580849405,0.35781029707283385,0.28735513034260557
21,0.1414248743892265,0.37137311465038886,0.2860422300641904
22,0.8204461711539888,0.07203937142477966,0.10751445742123157
24,0.13675817771438736,0.10291112526710997,0.3309733087303166
25,0.8150090499768536,0.07665067475237984,0.10834027527076649
26,0.7455431102574779,0.11778950809138575,0.13600316493192202
27,0.22939197594374872,0.32662734974105145,0.20271380429070066
29,0.08260412228830807,0.7022017306453471,0.1732597109139499
30,0.7733762442833503,0.05764571992196168,0.08420809103926494
32,0.4109478381015153,0.19285735183004937,0.16254996028110585
34,0.11000634047945185,0.7157031725619469,0.16403852266284122
36,0.76152768208034,0.09603563789800997,0.14243668002164994
37,0.8026260902937401,0.08218793458534435,0.11518597512091558
38,1.0,3.41708794657746e-309,5.051507932383514e-309
39,0.622250156481892,0.08867070063171248,0.11629492516409606
40,1.0,5.312764102968766e-309,6.27300393268003e-309
41,0.16463614752641192,0.40283110578376635,0.21291714331429082
42,6.409621909573996e-309,8.247244487363153e-309,1.0
43,0.7707850149264678,0.0982766587763121,0.13093832629722005
44,1.0,5.100268771865713e-309,5.866767546589267e-309
45,0.4091104901769895,0.17011114615356898,0.1578969222868667
46,0.8430805817760435,0.06214810872968021,0.09477130949427623
47,0.7990189337581757,0.08279457188734779,0.11818649435447659
48,0.8390337672221677,0.06688116777930841,0.09408506499852393
49,1.0,4.09033656444592e-309,5.65525432338672e-309
50,0.30979282804603125,0.21717308454152354,0.16626996311390177
52,0.7305515801043366,0.07526897921044147,0.10507776720393944
53,1.0,3.561250336726395e-309,5.32527613588646e-309
54,0.36342602626659193,0.11507964859060175,0.16789719079448978
55,1.0,3.49393113066691e-309,5.206607359789993e-309
56,0.3122046191006331,0.24524788560601338,0.19223073818743108
57,0.8088954025409937,0.07651261336963273,0.11459198408937354
58,0.5445835641239686,0.1921677206947356,0.1913812033601569
59,0.1663131165992621,0.16905815067450905,0.18016846051748303
60,1.0,3.310435872321016e-309,4.820355048125076e-309
61,0.20452717298127912,0.2780744525120042,0.2511045019323734
62,1.0,3.21386424224962e-309,4.68451561962803e-309
63,0.10458232032060943,0.5654244118587407,0.16389878741222882
64,0.3965684018732156,0.09630337769018128,0.16557468491218041
65,0.10622126196043755,0.4912251021770106,0.239896697906656
66,0.6549465286237341,0.09619532860787643,0.12346436798167612
67,0.12736452656319266,0.42856038980018535,0.2026308920498701
68,0.748353413757026,0.11091090906306324,0.11822082305025468
69,5.267783494322735e-309,1.0,8.079227827225794e-309
70,0.13068410226087437,0.5160480035776279,0.22288550432082424
71,0.5254914196716359,0.17628148614325045,0.18025267079563528
72,0.1959636069621372,0.2904020452664481,0.27711083898593625
73,0.25932051262411604,0.303242567293425,0.20221803231186364
74,0.6819787341555986,0.1612321900094721,0.15678907583492918
75,0.5746302599059752,0.08868335398498098,0.13136638928788244
76,0.07895952463565888,0.1369733076361453,0.5423551310722
78,0.07872307708498255,0.6049656162960577,0.12329145239718575
79,0.9193427833903843,0.03350164170582613,0.04715557490378951
81,0.8379831689714452,0.062376831800830375,0.09963999922772442
82,0.5323935089409113,0.1050493373947385,0.14621543490546396
83,1.0,3.73619833074149e-309,5.579447353790996e-309
84,5.2219431424092e-309,1.0,9.15268023455192e-309
85,0.09099395820678957,0.17126868045162205,0.5064032707184786
86,0.8418975835280139,0.06518818550740549,0.09291423096458071
87,0.16291984873830573,0.1500054036981551,0.16792850571315962
88,0.6799263193797496,0.11257432655382843,0.12282530835642552
89,0.4974028352547461,0.17108962638098288,0.16985036852756402
90,0.9133831930021858,0.03451809243586129,0.05209871456195286
91,0.5921962353730841,0.07653823583687726,0.11712001273652407
92,6.30849784762337e-309,8.56485010692579e-309,1.0
93,0.8820269367783645,0.046455920839659,0.07151714238197646
94,0.8616895930003305,0.05650320989554193,0.08180719710412757
95,0.06072746756968189,0.10526212667480025,0.6339007868627918
96,0.2894892949785357,0.2758069237416233,0.19948489350924561
97,0.7642331734171305,0.08993822153012318,0.12688151271472672
98,0.8619958952517578,0.05615713877030261,0.08184696597793947
99,0.901010260969364,0.019742089160603694,0.023789879385349984
100,0.8793484601789184,0.0508126238348216,0.06983891598625998
101,0.06621969240769425,0.6363389881874705,0.10726943813268197
102,1.0,3.98502106836826e-309,6.145318908091286e-309
103,0.7915073132299696,0.08693322644022546,0.12155946032980497
104,0.11127274817261781,0.49795776886268356,0.25925717099424955
105,0.6167449956239478,0.17872748385096027,0.1676003615894764
106,0.8767468887718967,0.0507127310875152,0.07254038014058815
107,5.140548318941434e-309,1.0,8.313550101916933e-309
108,0.48129080703145016,0.09626423202574887,0.1435190231302618
109,1.0,3.818756201287723e-309,5.56678274365419e-309
110,0.049305125152298374,0.7390410849266607,0.07656031385925163
112,0.4189376908329133,0.185641725664382,0.1584021143423851
113,0.1258302718720682,0.2622102806923064,0.2825358325250991
114,0.5969525767998458,0.1399904962339628,0.14362570568203664
115,0.5476246877599796,0.07017861182786705,0.10132947078262308
116,0.34638270129499305,0.20157560736198016,0.17679695506652035
117,6.727598386307733e-309,7.949417272852594e-309,1.0
119,0.13582903989075484,0.46293413093307034,0.23418652606490165
120,0.8465266135787325,0.06335185845711189,0.09012152796415551
121,0.14216079584331504,0.5000455910962811,0.267766026380917
122,0.10349305992756126,0.3170537023636414,0.32736665332890424
123,0.8896935739585811,0.04392163834376471,0.06638478769765414
124,1.0,3.359562780215963e-309,4.987344342541207e-309
125,0.2170555696320148,0.3055964759315711,0.22848743767656152
126,0.18627505046868179,0.3773995224504162,0.19267655071184844
127,6.65491006435423e-309,8.067708976319673e-309,1.0
128,0.12151895684298719,0.11010298665972074,0.525378421977071
129,0.09268493440724133,0.12137178124704823,0.7055314506996296
130,0.18299048476673568,0.3570580797492935,0.2878385666335486
131,0.16697972439697029,0.5341775515553887,0.21347254667881196
132,0.8195645820593311,0.0803943559268832,0.09135620839250182
133,6.273182516201227e-309,7.911622810450545e-309,1.0
134,0.712673757531126,0.14322161738660116,0.14296788329877289
135,0.7272338945509911,0.09646437438827178,0.1345648483616589
136,0.13351723288081183,0.4647140160389398,0.3117626531859503
137,0.8439968497383792,0.05210349219129137,0.07640717121440516
138,0.9375712280378741,0.02896598467247461,0.03346278728965122
139,0.058194905365978565,0.07560984470381345,0.7013036863522881
140,0.45954214777757907,0.09871384709849675,0.13846715869000462
141,0.7748250511713438,0.07697504792759273,0.1095374811762518
142,0.1484184723491015,0.39401010198273256,0.19190792898791179
143,6.226237298831694e-309,1.0316308305952547e-308,1.0
144,5.17873668394992e-309,1.0,8.640648078769667e-309
145,0.2088574639020184,0.35706793959775784,0.19885570872962843
146,0.1387247591702589,0.4898652160365172,0.22898901060397606
147,1.0,4.90980806151347e-309,6.52025019312878e-309
148,0.0850086913689629,0.678242546017857,0.15227030348264128
149,0.616366094875135,0.0754789515172302,0.11529454415859475
150,0.13581467363408456,0.5579530984749396,0.22846155394697654
151,0.8594554713931665,0.05772106450784757,0.08282346409898603
152,1.0,3.458907360999668e-309,5.18552424119488e-309
153,0.7887556711349023,0.09835135194382473,0.10744565031672659
154,0.8924144233744291,0.04536701245087702,0.06221856417469386
155,0.7877035871655784,0.07836265358033402,0.08743025063652735
156,1.0,4.84133214266741e-309,5.95492421961649e-309
